ZIP File,Permissions,File System,Network,Rendering,User Interaction
cjaehcehpegchekhhndmlmcdpeafegme_0.0.1.zip,[],{},{},"{""document.querySelector"": 1, ""new MutationObserver"": 1, ""setTimeout"": 1}",{}
hpnbhbbcpnjejnnndbjkplimijaoapbd_1.2.zip,[],{},{},"{""document.createElement"": 2, ""document.querySelector"": 2, ""setInterval"": 1}",{}
kjkkejocbgnkfnhiblmfmgancjodcpbm_1.0.39.zip,"[""contextMenus"", ""storage"", ""clipboardWrite"", ""declarativeNetRequest"", ""browsingData"", ""declarativeNetRequestWithHostAccess"", ""declarativeNetRequestFeedback"", ""scripting"", ""activeTab""]","{""new Blob"": 2}","{""fetch"": 38, ""new WebSocket"": 2}","{""setTimeout"": 13, ""document.createElement"": 4, ""document.getElementById"": 1, ""setInterval"": 1, ""canvas.getContext"": 1}","{""addEventListener"": 19, ""chrome.contextMenus.create"": 2}"
epmoalifjkindojmnghlpeocbhihdhdm_1.1.25.zip,"[""cookies"", ""scripting"", ""storage"", ""tabs"", ""unlimitedStorage""]","{""new Blob"": 3, ""localStorage.getItem"": 3, ""document.cookie"": 3, ""indexedDB.open"": 1, ""localStorage.setItem"": 1, ""sessionStorage.setItem"": 1, ""sessionStorage.getItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 58, ""new XMLHttpRequest"": 2}","{""setTimeout"": 91, ""document.createElement"": 24, ""setInterval"": 11, ""document.querySelector"": 8, ""new MutationObserver"": 5, ""window.open"": 1}","{""addEventListener"": 96}"
edfinigkcgeilnloadbppgcfimiecgnh_1.0.zip,"[""activeTab"", ""scripting""]","{""new Blob"": 1}",{},"{""document.getElementById"": 5, ""document.querySelector"": 2, ""document.createElement"": 1, ""setTimeout"": 1}","{""addEventListener"": 3}"
dbejpjnffdchjpcekapojgahfbdamjki_1.3.1.zip,[],{},{},"{""document.createElement"": 4, ""document.querySelector"": 3, ""document.getElementById"": 1}","{""addEventListener"": 2}"
opgejmgekfgpihnnghadkpagolhgjofi_0.0.0.1.zip,"[""tabs"", ""declarativeContent""]",{},{},"{""setTimeout"": 7, ""setInterval"": 1}","{""addEventListener"": 7}"
ckhbjadmieecmnoaogfikoniajcfoclm_1.0.2.zip,"[""storage"", ""sidePanel"", ""contextMenus"", ""unlimitedStorage""]","{""new Blob"": 6, ""localStorage.setItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 236, ""new XMLHttpRequest"": 2}","{""document.createElement"": 70, ""setTimeout"": 62, ""document.querySelector"": 8, ""new MutationObserver"": 3, ""document.getElementById"": 2, ""element.innerHTML"": 1, ""setInterval"": 1, ""canvas.getContext"": 1, ""window.open"": 1}","{""addEventListener"": 161, ""chrome.contextMenus.create"": 2, ""chrome.tabs.onActivated.addListener"": 1}"
olajffaddeocdebilcndnlkcckeigghh_1.0.zip,"[""activeTab"", ""storage"", ""scripting"", ""identity"", ""identity.email"", ""tabs"", ""contextMenus"", ""notifications"", ""alarms""]",{},"{""fetch"": 10, ""chrome.identity.getAuthToken"": 1}","{""document.getElementById"": 5, ""chrome.tabs.create"": 1, ""chrome.notifications.create"": 1}","{""addEventListener"": 3, ""chrome.contextMenus.create"": 1, ""chrome.alarms.create"": 1}"
pioldhfgilhplljoojlepldibdbfgbaf_0.0.0.5.zip,"[""activeTab""]",{},{},"{""document.createElement"": 2}","{""addEventListener"": 2}"
jncopnckeaddkmiajjmpoglomkhcdfkn_3.1.1.zip,"[""webRequest"", ""storage""]","{""new Blob"": 1, ""document.cookie"": 1}","{""fetch"": 5}","{""setTimeout"": 24, ""document.createElement"": 8, ""document.querySelector"": 1, ""window.open"": 1}","{""addEventListener"": 22}"
iikfbgcclnfjdfoomooendlbejifdegg_0.0.2.zip,[],{},{},"{""setTimeout"": 1}","{""addEventListener"": 1}"
fcianfgoibhcpfommdllidedheckcodc_1.3.zip,[],{},{},"{""chrome.tabs.create"": 1}",{}
eiokpcembbhoafnlfppbfflolnmhaobf_1.0.4.zip,[],{},{},"{""element.style"": 36, ""setTimeout"": 17, ""document.querySelector"": 7, ""document.createElement"": 4, ""document.getElementById"": 4, ""setInterval"": 3, ""element.innerHTML"": 3}","{""addEventListener"": 25}"
pipegkcaameaihaieoepkgpfofibfndg_0.0.1.zip,"[""activeTab"", ""contextMenus"", ""storage""]","{""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""file.name"": 1}","{""fetch"": 28}","{""document.createElement"": 15, ""setTimeout"": 13, ""document.getElementById"": 4, ""document.querySelector"": 3, ""new MutationObserver"": 1, ""setInterval"": 1}","{""addEventListener"": 11}"
nmojfckkgkappjggdalhnofdillicidj_1.0.0.zip,[],{},"{""fetch"": 4}","{""setTimeout"": 14, ""document.createElement"": 10, ""document.querySelector"": 2, ""document.getElementById"": 2}","{""addEventListener"": 10}"
olgbnjanlolbhmdbjdaldgpoedfndhmb_1.1.1.zip,"[""activeTab""]",{},{},"{""document.getElementById"": 12, ""setTimeout"": 8, ""document.createElement"": 1}","{""addEventListener"": 13}"
dmnajaiijohbndidolbdbpicdjanombo_1.0.0.5887.zip,"[""contextMenus"", ""tabs"", ""storage"", ""cookies"", ""webRequest"", ""notifications"", ""idle"", ""scripting"", ""alarms""]",{},"{""chrome.webRequest.onBeforeRequest.addListener"": 5, ""fetch"": 2}","{""setTimeout"": 35, ""document.createElement"": 8, ""document.querySelector"": 8, ""window.open"": 6, ""setInterval"": 4, ""document.getElementById"": 3, ""chrome.windows.create"": 2, ""chrome.tabs.create"": 2, ""chrome.notifications.create"": 2}","{""addEventListener"": 6, ""chrome.contextMenus.create"": 2, ""chrome.alarms.create"": 2, ""chrome.notifications.onClicked.addListener"": 2}"
mbcjcnomlakhkechnbhmfjhnnllpbmlh_1.2.1.zip,[],{},{},{},{}
oknbejcilhapilbcpkclhponcpoedkhc_1.0.zip,"[""activeTab""]",{},{},"{""document.getElementById"": 2}","{""addEventListener"": 2}"
ecodbpenljmcoldnlhoogjonngoplfkm_1.0.zip,[],{},"{""fetch"": 3}","{""document.createElement"": 2, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 1}"
odjgbepjmejlmcklmgolkfcahoollgjh_0.0.6.zip,"[""sidePanel"", ""tabs"", ""storage"", ""scripting""]",{},"{""fetch"": 3}","{""document.createElement"": 3, ""document.getElementById"": 2, ""document.querySelector"": 2, ""setTimeout"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 4}"
kcegclajkfjfkkpboggdjfimedmhdlkb_3.6.zip,"[""storage"", ""contextMenus""]",{},{},"{""setTimeout"": 11, ""window.open"": 1, ""chrome.tabs.create"": 1}","{""chrome.contextMenus.create"": 8, ""addEventListener"": 8, ""window.confirm"": 1}"
plbplbglohkmicpcelhkendkdfaipome_0.3.36.zip,"[""https://api.refigure.org/api/*"", ""tabs"", ""storage"", ""cookies"", ""*://refigure.org/*"", ""*://dev.refigure.org/*""]",{},"{""new XMLHttpRequest"": 1}","{""document.createElement"": 15, ""document.querySelector"": 11, ""setTimeout"": 9, ""setInterval"": 4, ""document.getElementById"": 2}","{""addEventListener"": 22, ""chrome.tabs.onActivated.addListener"": 1}"
ddkfdhepdghblkmdgldlimdoafblggck_2.3.zip,[],"{""new Blob"": 16, ""document.cookie"": 4, ""localStorage.setItem"": 4, ""localStorage.getItem"": 4, ""navigator.clipboard.writeText"": 4}","{""fetch"": 27, ""new XMLHttpRequest"": 6}","{""setTimeout"": 91, ""document.createElement"": 43, ""document.querySelector"": 35, ""setInterval"": 8, ""document.getElementById"": 7, ""element.style"": 4, ""window.open"": 2, ""new MutationObserver"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 158}"
goafkfbcophbmilleaooddlklhjmeifb_0.2.8.zip,"[""storage"", ""activeTab"", ""cookies""]","{""localStorage.setItem"": 6, ""document.cookie"": 6, ""new Blob"": 5, ""localStorage.getItem"": 2}","{""fetch"": 261}","{""setTimeout"": 192, ""document.createElement"": 56, ""setInterval"": 33, ""document.querySelector"": 30, ""document.getElementById"": 29, ""new MutationObserver"": 6, ""window.open"": 3, ""chrome.tabs.create"": 2}","{""addEventListener"": 170, ""window.prompt"": 2}"
lchpepnpfkooehfcdnlaklepfiedhipi_24.2.0.1.zip,"[""activeTab"", ""alarms"", ""contextMenus"", ""clipboardWrite"", ""favicon"", ""notifications"", ""offscreen"", ""storage"", ""tabs"", ""unlimitedStorage""]","{""localStorage.getItem"": 7, ""localStorage.setItem"": 5, ""sessionStorage.getItem"": 4, ""sessionStorage.setItem"": 3, ""navigator.clipboard.writeText"": 2}","{""fetch"": 16}","{""document.createElement"": 100, ""document.getElementById"": 60, ""document.querySelector"": 52, ""setTimeout"": 37, ""new MutationObserver"": 5, ""setInterval"": 3}","{""addEventListener"": 80}"
njflfginlbholfmijfekfdnkalhbcggm_1.0.4.zip,[],"{""sessionStorage.getItem"": 1, ""document.cookie"": 1}","{""fetch"": 3}","{""document.createElement"": 6, ""element.style"": 2, ""new MutationObserver"": 2, ""document.querySelector"": 1}","{""addEventListener"": 2}"
aiikpjeghfkphknipblcjfjbclfjnokj_1.0.zip,[],{},{},{},"{""addEventListener"": 1}"
kmlbkiknogfenebpeaohpljdpbicijim_0.0.3.zip,[],"{""localStorage.getItem"": 35, ""localStorage.setItem"": 10, ""document.cookie"": 7, ""new Blob"": 6, ""sessionStorage.setItem"": 2, ""sessionStorage.getItem"": 2, ""navigator.clipboard.readText"": 2, ""navigator.clipboard.writeText"": 2}","{""fetch"": 62, ""new XMLHttpRequest"": 3, ""new WebSocket"": 1}","{""setTimeout"": 111, ""document.createElement"": 22, ""document.querySelector"": 15, ""document.getElementById"": 11, ""setInterval"": 6, ""new MutationObserver"": 4, ""window.open"": 2}","{""addEventListener"": 119, ""window.alert"": 1, ""window.confirm"": 1, ""window.prompt"": 1}"
paalfplfdneilipacibjokgpkmlfbfed_1.0.zip,[],"{""new Blob"": 1}","{""fetch"": 2}","{""document.getElementById"": 3, ""document.createElement"": 1}","{""addEventListener"": 2}"
paakpddjkamjpjbodjjocegbakgfjhao_1.0.1.zip,"[""tabs"", ""storage""]",{},"{""fetch"": 6}","{""document.createElement"": 5, ""document.getElementById"": 4, ""document.querySelector"": 3, ""chrome.tabs.create"": 2}","{""addEventListener"": 5}"
gpohafoeinefoihanllojkjhjjdieoio_1.03.zip,"[""activeTab"", ""cookies"", ""scripting"", ""tabs""]",{},"{""fetch"": 9}","{""document.getElementById"": 43, ""setTimeout"": 7, ""document.createElement"": 4, ""setInterval"": 2, ""document.querySelector"": 1, ""element.style"": 1}","{""addEventListener"": 13}"
pmjagijikomfjjoafjbdeojcinngkcpe_1.1.5.1.zip,"[""contextMenus"", ""tabs"", ""storage"", ""alarms"", ""activeTab"", ""downloads"", ""cookies""]","{""new Blob"": 14, ""document.cookie"": 4, ""file.name"": 4, ""localStorage.setItem"": 4, ""localStorage.getItem"": 4, ""file.size"": 3, ""sessionStorage.getItem"": 2, ""indexedDB.open"": 1, ""file.type"": 1, ""sessionStorage.setItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 255, ""new XMLHttpRequest"": 11}","{""document.createElement"": 189, ""setTimeout"": 162, ""document.getElementById"": 107, ""document.querySelector"": 70, ""chrome.tabs.create"": 24, ""setInterval"": 15, ""canvas.getContext"": 14, ""element.style"": 10, ""new MutationObserver"": 8, ""chrome.windows.create"": 6, ""window.open"": 6}","{""addEventListener"": 311, ""chrome.alarms.create"": 4, ""window.alert"": 3, ""chrome.tabs.onActivated.addListener"": 2, ""chrome.contextMenus.create"": 1}"
cepldjemkdgodonipedbpdlippjeajhe_0.0.2.zip,[],"{""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 10, ""new WebSocket"": 2}","{""setTimeout"": 18, ""document.createElement"": 11, ""document.querySelector"": 8, ""new MutationObserver"": 4, ""document.getElementById"": 2}","{""addEventListener"": 19}"
dlnnmaeafoliffblhenabcijmogfefha_2.0.2.zip,"[""activeTab"", ""tabs"", ""history"", ""storage""]",{},{},"{""document.createElement"": 7, ""setTimeout"": 7, ""document.querySelector"": 4, ""document.getElementById"": 3, ""window.open"": 1}","{""addEventListener"": 7}"
pbajmiiebklfjhkeahpgjdlgclelihjh_2.4.5.zip,"[""scripting"", ""activeTab"", ""tabs"", ""storage"", ""tabCapture"", ""webNavigation""]","{""localStorage.getItem"": 11, ""new Blob"": 4, ""localStorage.setItem"": 3}","{""fetch"": 21, ""new RTCPeerConnection"": 3}","{""setTimeout"": 79, ""document.createElement"": 40, ""chrome.tabs.create"": 15, ""document.querySelector"": 14, ""setInterval"": 14, ""document.getElementById"": 13, ""new MutationObserver"": 9, ""window.open"": 2}","{""addEventListener"": 154, ""chrome.tabs.onActivated.addListener"": 1}"
edakgbfdfagmejpllgkdfbabldbbkfle_1.0.zip,"[""activeTab"", ""scripting"", ""storage""]","{""localStorage.getItem"": 4, ""localStorage.setItem"": 2}","{""fetch"": 1, ""new XMLHttpRequest"": 1}","{""document.getElementById"": 37, ""setTimeout"": 17, ""document.createElement"": 14, ""window.open"": 11, ""document.querySelector"": 7, ""chrome.tabs.create"": 2, ""new MutationObserver"": 2, ""chrome.windows.create"": 1, ""setInterval"": 1}","{""addEventListener"": 20}"
iacfliajdohnkagokkbdmjkekbgaibcc_1.1.0.zip,"[""storage"", ""sidePanel""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 14}","{""document.getElementById"": 6, ""setTimeout"": 3}","{""addEventListener"": 11, ""window.alert"": 3, ""chrome.tabs.onActivated.addListener"": 1}"
jggclakocbglccfomoklndaiihjmlejk_0.1.4.zip,"[""storage"", ""activeTab"", ""scripting"", ""contextMenus""]",{},{},"{""chrome.tabs.create"": 1}","{""chrome.contextMenus.create"": 1, ""window.alert"": 1}"
jkiedgmdpandlnbobnjcbhfklnpdaflc_3.3.2.zip,"[""tabs"", ""storage"", ""downloads"", ""<all_urls>"", ""clipboardWrite""]","{""document.cookie"": 2}","{""fetch"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 21, ""document.createElement"": 15, ""document.querySelector"": 4, ""new MutationObserver"": 4, ""setInterval"": 1}","{""addEventListener"": 21}"
jianejkfaidfclgjgnmdbmcecnijlokh_1.0.0.zip,"[""contextMenus"", ""storage"", ""scripting""]",{},{},"{""document.querySelector"": 9, ""document.createElement"": 1}","{""addEventListener"": 12, ""chrome.contextMenus.create"": 2}"
nnpbddimdhgfilklodgmcphiandhjfbk_0.0.4.zip,"[""storage"", ""tabs""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 5, ""new XMLHttpRequest"": 3}","{""document.createElement"": 17, ""setTimeout"": 15, ""document.querySelector"": 5, ""new MutationObserver"": 2, ""canvas.getContext"": 2, ""setInterval"": 1}","{""addEventListener"": 56}"
hgcmdlpcpmhkhfijlboaedpghjilnnbo_1.2.1.zip,"[""storage"", ""alarms"", ""offscreen"", ""unlimitedStorage""]","{""new Blob"": 2, ""file.name"": 2, ""file.type"": 1, ""file.size"": 1}","{""fetch"": 3}","{""setTimeout"": 9, ""document.getElementById"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 9, ""chrome.alarms.create"": 3}"
aefifalfgckgjimmklnnoclncphgmcmp_1.2.zip,[],{},"{""fetch"": 1}",{},{}
oldcllgnlhdocnidilgmgkaficjfokji_1.0.1.zip,"[""storage"", ""activeTab""]",{},{},"{""document.createElement"": 2, ""document.querySelector"": 1, ""document.getElementById"": 1}","{""addEventListener"": 1}"
nokfhfodilahflbdmkaecfabappnebid_1.0.6.zip,"[""activeTab"", ""scripting"", ""tabs"", ""storage""]","{""localStorage.getItem"": 21, ""localStorage.setItem"": 12, ""document.cookie"": 3}","{""fetch"": 20}","{""document.getElementById"": 135, ""document.querySelector"": 94, ""setTimeout"": 9, ""document.createElement"": 2}","{""addEventListener"": 23, ""chrome.tabs.onActivated.addListener"": 1}"
eecedcnoilljhbpblfpceoakfipemlgg_1.0.1.zip,[],{},{},{},{}
ipdhlngobmbmoaoheaiflbdmgjmeeoad_1.2.zip,"[""contextMenus"", ""storage"", ""activeTab"", ""tts""]",{},"{""fetch"": 1}","{""document.createElement"": 157, ""document.querySelector"": 12, ""setTimeout"": 7, ""document.getElementById"": 4, ""window.open"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 42, ""chrome.contextMenus.create"": 3}"
nhlkodgllgofeknifhfbhinidlhpimcp_5.1.0.zip,[],{},"{""new XMLHttpRequest"": 2, ""fetch"": 1}","{""setTimeout"": 28, ""document.createElement"": 15, ""setInterval"": 4, ""chrome.tabs.create"": 2, ""document.querySelector"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 17, ""window.alert"": 1}"
mnnpfhjejkachmmicoopefojjpfppiao_0.1.4.zip,"[""storage"", ""tabs""]","{""localStorage.setItem"": 2, ""localStorage.getItem"": 2}","{""fetch"": 114}","{""setTimeout"": 8, ""document.querySelector"": 3, ""document.createElement"": 2, ""setInterval"": 2, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 9}"
okcaolhjkfecidgcdaelklnkjokbhngj_1.1.zip,"[""activeTab"", ""scripting""]",{},{},"{""document.getElementById"": 3, ""document.querySelector"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 2}"
dailpogopdagehddojpepjdmelkpkkoh_0.0.1.zip,"[""scripting"", ""storage""]",{},"{""fetch"": 11}","{""setTimeout"": 14, ""document.createElement"": 12, ""document.getElementById"": 3, ""document.querySelector"": 2, ""new MutationObserver"": 2}","{""addEventListener"": 13}"
kmancffnoiafpckfbgbjlnlgollddfmj_1.1.1.zip,"[""alarms""]","{""indexedDB.open"": 2, ""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""navigator.clipboard.writeText"": 1, ""new Blob"": 1, ""file.type"": 1}","{""fetch"": 42, ""new XMLHttpRequest"": 1}","{""setTimeout"": 32, ""document.createElement"": 32, ""document.querySelector"": 11, ""setInterval"": 8, ""element.innerHTML"": 5, ""document.getElementById"": 4, ""new MutationObserver"": 3, ""window.open"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 44, ""chrome.alarms.create"": 2}"
ohiehamhckiagbkbhjlmnipgaleghjef_1.27.zip,"[""storage""]",{},{},"{""document.getElementById"": 13, ""setTimeout"": 4, ""document.querySelector"": 1}","{""addEventListener"": 8}"
gmpignfmmkcpnildloceikjmlnjdjgdg_1.0.1.zip,"[""scripting"", ""contextMenus"", ""storage"", ""favicon"", ""alarms""]","{""new Blob"": 9, ""file.size"": 3, ""sessionStorage.getItem"": 2, ""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""sessionStorage.setItem"": 1, ""file.name"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 189, ""new XMLHttpRequest"": 3}","{""document.createElement"": 128, ""document.getElementById"": 109, ""setTimeout"": 49, ""canvas.getContext"": 14, ""setInterval"": 12, ""document.querySelector"": 11, ""element.style"": 10, ""window.open"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 161, ""window.alert"": 3, ""chrome.contextMenus.create"": 1, ""chrome.alarms.create"": 1}"
pfejjngcceifejbcingpgcklecmchbli_1.0.9.zip,"[""storage""]",{},"{""fetch"": 2}","{""document.querySelector"": 18, ""chrome.tabs.create"": 5, ""document.createElement"": 3, ""new MutationObserver"": 3, ""setTimeout"": 2}","{""addEventListener"": 12}"
lhmihhkjpppgbnpgpcbhoeeijdaeoihc_1.1.zip,"[""contextMenus"", ""activeTab"", ""scripting"", ""storage"", ""tabs"", ""identity"", ""sidePanel""]",{},"{""fetch"": 10}","{""document.getElementById"": 47, ""document.createElement"": 4, ""setTimeout"": 2, ""canvas.getContext"": 1}","{""addEventListener"": 11, ""chrome.contextMenus.create"": 3}"
gohnhhmidkcbfkdjhgkagcclinmjakge_0.1.1.zip,"[""storage"", ""sidePanel"", ""tabs"", ""activeTab"", ""contextMenus""]","{""navigator.clipboard.writeText"": 10, ""document.cookie"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 3, ""new XMLHttpRequest"": 1}","{""setTimeout"": 26, ""document.querySelector"": 23, ""element.style"": 16, ""document.createElement"": 13, ""document.getElementById"": 4, ""setInterval"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 39, ""chrome.contextMenus.create"": 7, ""chrome.tabs.onActivated.addListener"": 1}"
fldmohhnmnjloglcpmclkemepnogaplf_2.0.3.zip,"[""webRequest"", ""activeTab"", ""storage"", ""downloads""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 3, ""chrome.webRequest.onBeforeRequest.addListener"": 1}","{""document.createElement"": 33, ""document.getElementById"": 14, ""chrome.tabs.create"": 3, ""document.querySelector"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 13}"
ffpbhakfpjjoclljlpgenpenolhaaglg_1.0.zip,[],{},{},"{""document.querySelector"": 2}","{""addEventListener"": 1}"
hmlcjjclebjnfohgmgikjfnbmfkigocc_2.2.2.zip,"[""tabs"", ""notifications"", ""contextMenus"", ""cookies"", ""storage"", ""unlimitedStorage"", ""webRequest"", ""alarms"", ""scripting"", ""declarativeNetRequest""]","{""new Blob"": 3, ""file.name"": 1, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""document.cookie"": 1}","{""fetch"": 11, ""new XMLHttpRequest"": 3}","{""setTimeout"": 81, ""document.createElement"": 33, ""document.querySelector"": 16, ""document.getElementById"": 5, ""setInterval"": 5, ""new MutationObserver"": 3, ""chrome.tabs.create"": 2, ""document.designMode"": 2, ""chrome.notifications.create"": 2, ""window.open"": 1}","{""addEventListener"": 48, ""chrome.contextMenus.create"": 6, ""chrome.permissions.request"": 2, ""window.prompt"": 1, ""chrome.alarms.create"": 1, ""chrome.notifications.onClicked.addListener"": 1, ""chrome.tabs.onActivated.addListener"": 1}"
jdofacklbceokhekfbcihbkcpfopclmi_1.0.1.zip,[],"{""navigator.clipboard.writeText"": 3, ""new Blob"": 1}","{""fetch"": 6, ""new XMLHttpRequest"": 3}","{""document.createElement"": 41, ""setTimeout"": 21, ""document.querySelector"": 10, ""new MutationObserver"": 4, ""document.getElementById"": 2, ""canvas.getContext"": 2, ""setInterval"": 1}","{""addEventListener"": 44}"
pfmmjcaijflpacedmgfoahnmhdmedjjl_1.0.zip,"[""contextMenus"", ""activeTab"", ""scripting"", ""clipboardWrite""]","{""navigator.clipboard.writeText"": 1}",{},"{""window.open"": 1}","{""chrome.contextMenus.create"": 1}"
imdaeklbelilpbedhkndikmfpcbmklmm_2.0.zip,"[""storage""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 1}","{""setTimeout"": 6, ""document.createElement"": 5, ""document.querySelector"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 5}"
ejmhamkecinbgbdofbaloicddgpadead_1.0.zip,"[""activeTab"", ""browsingData""]",{},{},"{""document.getElementById"": 1}","{""addEventListener"": 1}"
abngfjnmaobeaaheapakabhdoapfopdi_1.3.1.zip,"[""activeTab"", ""storage""]",{},{},"{""setTimeout"": 10, ""document.getElementById"": 9, ""chrome.tabs.executeScript"": 2, ""document.createElement"": 2, ""chrome.tabs.create"": 1, ""window.open"": 1}","{""addEventListener"": 12}"
eblmhblikkkekbcoaajadlcmnmbnajfl_4.15.0.zip,"[""nativeMessaging""]",{},{},"{""document.getElementById"": 1}","{""addEventListener"": 1}"
hndifkdiipenlhlgkohldagoejjmmcnm_1.0.zip,"[""storage""]",{},"{""fetch"": 1}","{""document.getElementById"": 6, ""chrome.tabs.create"": 1}","{""addEventListener"": 3}"
npmnhphmlhpgfigeecmnppealcfieglf_1.0.6.zip,"[""<all_urls>""]",{},"{""fetch"": 2}","{""setTimeout"": 48, ""document.createElement"": 13, ""setInterval"": 4, ""document.querySelector"": 2, ""new MutationObserver"": 2}","{""addEventListener"": 22}"
fehlfkipdhaianckghlckfibbfnjpogl_3.0.2.zip,"[""cookies"", ""tabs""]",{},{},"{""document.getElementById"": 6}","{""addEventListener"": 3}"
jddajbmajdcilhpebgimfjebdbhkecmd_2.2.1.zip,"[""alarms"", ""history"", ""identity"", ""identity.email"", ""storage"", ""unlimitedStorage""]",{},"{""fetch"": 5}","{""setTimeout"": 32, ""document.createElement"": 10, ""document.querySelector"": 9, ""chrome.tabs.create"": 2, ""new MutationObserver"": 2}","{""addEventListener"": 72, ""chrome.alarms.create"": 2}"
heeofjkjlbmcjlmpnijcoedepaoifbko_1.0.zip,"[""contextMenus""]",{},{},"{""chrome.tabs.create"": 1}","{""chrome.contextMenus.create"": 1}"
ceopcfojgendhnajclolelbaiaicdljn_1.0.zip,[],{},{},"{""document.getElementById"": 9}","{""addEventListener"": 2}"
nbaoekflajgicpkiddljpmbpfgnkefdi_1.2.0.zip,"[""storage"", ""webRequest""]","{""new Blob"": 3}","{""fetch"": 22, ""new XMLHttpRequest"": 4, ""chrome.webRequest.onBeforeRequest.addListener"": 1}","{""document.createElement"": 3, ""setTimeout"": 3, ""chrome.tabs.create"": 1, ""document.querySelector"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 5, ""window.prompt"": 2}"
ekonaokodindjmaclfiaenpccfjhcopi_0.1.0.zip,[],{},{},"{""document.querySelector"": 3, ""window.open"": 1}","{""addEventListener"": 2}"
oblmmpagigplpnhldhdjjafndgpgfkki_1.0.11.zip,"[""tabs"", ""background"", ""declarativeContent"", ""storage""]","{""file.type"": 8, ""file.name"": 6, ""localStorage.setItem"": 4, ""file.size"": 2, ""localStorage.getItem"": 1}","{""fetch"": 3}","{""setTimeout"": 24, ""document.createElement"": 11, ""setInterval"": 3, ""document.querySelector"": 2, ""document.getElementById"": 2}","{""addEventListener"": 16}"
fbapdmalcfgojjcadjmijfgbkdlpeodh_2.0.zip,"[""activeTab""]",{},{},"{""document.querySelector"": 5, ""new MutationObserver"": 1, ""setInterval"": 1}",{}
poghfhkbiblnecnebghkdekkchljhnbh_1.0.1.zip,[],{},{},"{""document.querySelector"": 4, ""document.getElementById"": 1}","{""addEventListener"": 2}"
fmdbkkpchfklnbfaddbkpegifpchpcdg_1.2.zip,"[""tabs""]",{},{},"{""chrome.tabs.create"": 1}",{}
hjhkodkpmiekcnnjkppeinmienganein_1.0.zip,[],{},"{""fetch"": 1}","{""document.getElementById"": 1}",{}
impaalobgpinahhmcbmlfkiklpljiknl_1.96.zip,"[""identity"", ""storage""]","{""file.name"": 4, ""new Blob"": 1}","{""fetch"": 3, ""new XMLHttpRequest"": 2, ""chrome.identity.getAuthToken"": 1}","{""document.createElement"": 84, ""document.getElementById"": 7, ""setTimeout"": 1}","{""addEventListener"": 39}"
afoaaikmomcapcamdgcicljfbampeeph_0.1.0.zip,"[""storage"", ""tabs""]",{},{},"{""setTimeout"": 7, ""document.getElementById"": 5, ""new MutationObserver"": 2, ""document.querySelector"": 1}","{""addEventListener"": 2}"
ibagmcigkkigjbplcfdnackhfipcngnb_1.3.zip,"[""contextMenus""]",{},{},"{""chrome.tabs.create"": 2}","{""chrome.contextMenus.create"": 1}"
gnbpaklahclofbcogijkhcijnkfdplii_1.0.zip,[],{},"{""fetch"": 1}","{""document.querySelector"": 4, ""document.getElementById"": 2}","{""addEventListener"": 1}"
ofcdefnnhhcenofcnkgpcnnjoohlbdcb_1.0.zip,[],{},{},"{""document.getElementById"": 8}","{""addEventListener"": 3}"
djddjjhamlbkkfcbgjnjgffjnglnknfo_1.0.zip,[],"{""new Blob"": 2}","{""fetch"": 2}","{""setTimeout"": 9, ""document.createElement"": 7, ""chrome.tabs.create"": 1, ""document.querySelector"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 9, ""window.prompt"": 1}"
