ZIP File,Permissions,File System,Network,Rendering,User Interaction
hpdojhgdpnkfmbcbeihefpenbohjcnln_1.0.4.zip,"[""alarms"", ""tabs"", ""identity"", ""storage""]","{""localStorage.setItem"": 2, ""sessionStorage.setItem"": 2, ""document.cookie"": 2, ""new Blob"": 1, ""localStorage.getItem"": 1, ""sessionStorage.getItem"": 1}","{""fetch"": 414}","{""setTimeout"": 27, ""document.createElement"": 17, ""document.querySelector"": 7, ""element.style"": 5, ""window.open"": 5, ""setInterval"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 31, ""chrome.alarms.create"": 1}"
ienefakpiibnlikglpalhnieoaghlfdg_1.1.zip,"[""activeTab"", ""contextMenus"", ""storage"", ""scripting""]",{},"{""fetch"": 1}","{""document.createElement"": 5, ""document.getElementById"": 4, ""document.querySelector"": 3, ""new MutationObserver"": 1, ""setTimeout"": 1}","{""addEventListener"": 8, ""chrome.contextMenus.create"": 1}"
dmnffcicegjjhjaekeloefipmjlokill_1.0.4.zip,"[""activeTab"", ""tabs"", ""storage"", ""scripting""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 2}","{""setTimeout"": 14, ""document.createElement"": 8, ""document.querySelector"": 4, ""chrome.tabs.create"": 2, ""window.open"": 2, ""setInterval"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 22, ""chrome.tabs.onActivated.addListener"": 1}"
mjibmllenbiknbognkhgdmkgcjogkeai_1.0.zip,[],"{""localStorage.getItem"": 2, ""document.cookie"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1}","{""fetch"": 4, ""new XMLHttpRequest"": 1}","{""setTimeout"": 13, ""document.createElement"": 7, ""document.querySelector"": 4, ""document.getElementById"": 1, ""new MutationObserver"": 1, ""setInterval"": 1}","{""addEventListener"": 27}"
dafgedpmapidfeadbfolepjgneopoebk_1.0.zip,[],{},"{""fetch"": 9}","{""document.getElementById"": 5, ""document.createElement"": 3, ""document.querySelector"": 3}","{""addEventListener"": 2}"
hifkcigdddheloapjflemfjojhfhopmh_1.6.0.zip,"[""storage"", ""unlimitedStorage""]","{""localStorage.setItem"": 45, ""localStorage.getItem"": 40, ""navigator.clipboard.writeText"": 6, ""file.name"": 1, ""new Blob"": 1}","{""fetch"": 14, ""new XMLHttpRequest"": 1}","{""setTimeout"": 184, ""document.querySelector"": 152, ""document.createElement"": 55, ""setInterval"": 19, ""document.getElementById"": 7, ""window.open"": 6, ""chrome.tabs.create"": 4, ""new MutationObserver"": 2}","{""addEventListener"": 97}"
kcffohhannipfliljfkffhheldjifmjm_1.0.3.zip,[],"{""document.cookie"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 11, ""new XMLHttpRequest"": 1}","{""setTimeout"": 17, ""document.querySelector"": 7, ""element.style"": 5, ""document.createElement"": 4, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 21}"
bmhhmppgcpajppmpcoigjmdohahlahgg_2.0.9.zip,"[""runtime"", ""storage""]","{""document.cookie"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 3, ""new XMLHttpRequest"": 1}","{""document.createElement"": 15, ""document.querySelector"": 7, ""setTimeout"": 3, ""setInterval"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 9}"
dboidmhjlebcnipkimlbpgdhomimpfle_9.zip,"[""tabs"", ""activeTab"", ""storage"", ""scripting"", ""unlimitedStorage"", ""identity"", ""identity.email""]","{""localStorage.getItem"": 57, ""localStorage.setItem"": 27}","{""fetch"": 1}","{""document.querySelector"": 1158, ""setTimeout"": 52, ""document.getElementById"": 31, ""window.open"": 7, ""chrome.tabs.create"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 83}"
feapmagcaclnifojeninfmpdedbiafdd_1.1.2.zip,[],"{""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 7, ""new XMLHttpRequest"": 1, ""new WebSocket"": 1}","{""document.getElementById"": 8, ""document.querySelector"": 8, ""document.createElement"": 7, ""setTimeout"": 5, ""new MutationObserver"": 3, ""setInterval"": 2, ""window.open"": 2}","{""addEventListener"": 11}"
bpmlphkhnjcjkfhpojoocgbgpkfeipgb_3.2.5.zip,"[""storage"", ""contextMenus"", ""notifications"", ""https://api.segment.io/*"", ""https://partner.voipgrid.nl/api/*"", ""https://freedom.voys.nl/api/*""]","{""document.cookie"": 4, ""new Blob"": 2}","{""fetch"": 112, ""new XMLHttpRequest"": 2}","{""setTimeout"": 35, ""document.createElement"": 17, ""document.querySelector"": 5, ""setInterval"": 5, ""new MutationObserver"": 2, ""document.getElementById"": 1}","{""addEventListener"": 60}"
hfpldbflmoicoibimchdckanfccbijel_1.0.zip,"[""storage"", ""webRequest""]","{""navigator.clipboard.writeText"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 6}","{""document.getElementById"": 11, ""setTimeout"": 5, ""document.querySelector"": 2, ""new MutationObserver"": 2, ""document.createElement"": 1, ""window.open"": 1}","{""addEventListener"": 12, ""window.prompt"": 1}"
dkbgodmmblfcnfledmedmepimmpebnjo_6.7.1.zip,"[""clipboardWrite"", ""storage""]","{""navigator.clipboard.writeText"": 3}",{},"{""document.getElementById"": 128, ""setTimeout"": 20, ""document.querySelector"": 7, ""window.open"": 3, ""element.style"": 2, ""element.innerHTML"": 2}","{""addEventListener"": 4}"
ngoiplenjomfiplnidkflcncmbjimmeh_3.0.1.zip,"[""storage"", ""notifications""]","{""localStorage.setItem"": 50, ""localStorage.getItem"": 48, ""navigator.clipboard.writeText"": 20, ""new Blob"": 18, ""indexedDB.open"": 14, ""sessionStorage.setItem"": 11, ""sessionStorage.getItem"": 4, ""file.name"": 2}","{""fetch"": 27, ""new XMLHttpRequest"": 11, ""navigator.sendBeacon"": 2}","{""setTimeout"": 303, ""document.getElementById"": 161, ""document.createElement"": 97, ""document.querySelector"": 67, ""setInterval"": 11, ""window.open"": 6, ""new MutationObserver"": 4, ""chrome.tabs.create"": 2, ""chrome.notifications.create"": 1}","{""addEventListener"": 187, ""chrome.notifications.onClicked.addListener"": 1, ""window.prompt"": 1}"
jdonkhcnopfnpogeokpfofklnnpgfebi_1.1.0.zip,"[""storage"", ""unlimitedStorage"", ""activeTab"", ""tabs"", ""alarms"", ""background""]","{""indexedDB.open"": 6, ""document.cookie"": 3}","{""fetch"": 19}","{""document.getElementById"": 300, ""setTimeout"": 97, ""document.createElement"": 12, ""window.open"": 4, ""setInterval"": 1, ""document.querySelector"": 1}","{""addEventListener"": 235, ""chrome.alarms.create"": 2}"
jbpniikfoknbnngfggglapppkpbnalch_0.1.5.zip,"[""tabs"", ""scripting"", ""cookies"", ""storage""]","{""new Blob"": 3}","{""fetch"": 6}","{""setTimeout"": 16, ""document.createElement"": 10, ""chrome.tabs.create"": 7, ""document.querySelector"": 3, ""document.getElementById"": 1, ""setInterval"": 1}","{""addEventListener"": 13}"
hfadoenckgoahdcacngfebieckmhemef_1.0.zip,"[""storage""]",{},"{""fetch"": 4}","{""document.getElementById"": 17, ""document.createElement"": 5, ""document.querySelector"": 4, ""setTimeout"": 4, ""new MutationObserver"": 1}","{""addEventListener"": 7}"
fnijkjpdkbfoaianobphfpclgoimblae_1.0.zip,[],"{""navigator.clipboard.writeText"": 2}",{},"{""setTimeout"": 10, ""document.createElement"": 5, ""document.getElementById"": 1}","{""addEventListener"": 13}"
ofimpbnookohfgbpjmldkglcenmijddn_0.0.1.zip,"[""tabs"", ""activeTab"", ""scripting"", ""storage"", ""notifications""]","{""localStorage.getItem"": 6, ""localStorage.setItem"": 1, ""document.cookie"": 1}","{""fetch"": 28}","{""element.style"": 104, ""document.getElementById"": 44, ""setTimeout"": 38, ""document.createElement"": 30, ""document.querySelector"": 25, ""element.innerHTML"": 9, ""setInterval"": 8, ""chrome.tabs.create"": 1}","{""addEventListener"": 72}"
mmgldgoceeafijaaibadmifjpjpckile_0.0.1.27.zip,"[""activeTab"", ""storage"", ""scripting""]","{""new Blob"": 3, ""document.cookie"": 3}","{""fetch"": 54, ""new XMLHttpRequest"": 3}","{""document.createElement"": 20, ""document.querySelector"": 12, ""chrome.tabs.create"": 7, ""setInterval"": 5, ""new MutationObserver"": 3, ""setTimeout"": 3, ""chrome.windows.create"": 1}","{""addEventListener"": 29, ""chrome.permissions.request"": 2}"
dmnpinoinfiaedpmeiajlmlbhgobcocn_1.0.1.zip,[],"{""new Blob"": 2}",{},"{""document.querySelector"": 2, ""document.createElement"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1, ""setTimeout"": 1}","{""addEventListener"": 2}"
gmccmpmhdbeckfcocmnjhdakbpclpaom_1.2.18.zip,"[""storage"", ""activeTab""]",{},"{""fetch"": 45}","{""document.getElementById"": 36, ""document.createElement"": 8, ""document.querySelector"": 6, ""new MutationObserver"": 3, ""window.open"": 3, ""setInterval"": 1}","{""addEventListener"": 25, ""chrome.tabs.onActivated.addListener"": 1}"
ebfanbhkbplpjhecbfbfihlbpeeafcnl_1.0.zip,"[""scripting"", ""storage"", ""tabs""]",{},{},"{""document.getElementById"": 8, ""setTimeout"": 2, ""document.querySelector"": 1, ""document.createElement"": 1}","{""addEventListener"": 7}"
dfehbnblioepmmjbadflaoikjjchdekh_2.1.4.zip,[],{},"{""fetch"": 19}","{""chrome.tabs.create"": 3, ""chrome.notifications.create"": 1}","{""chrome.notifications.onClicked.addListener"": 1}"
lapkalnphmeapjkifofoagodhhflimfi_0.4.zip,"[""storage"", ""unlimitedStorage"", ""scripting""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 7}","{""fetch"": 5}","{""document.createElement"": 158, ""document.querySelector"": 84, ""setTimeout"": 76, ""element.style"": 22, ""new MutationObserver"": 9, ""setInterval"": 9, ""window.open"": 9, ""element.innerHTML"": 7, ""document.getElementById"": 3}","{""addEventListener"": 123}"
bnpdbniandamclhldfblgobeolibbaal_1.1.zip,"[""activeTab""]",{},"{""fetch"": 7}","{""document.createElement"": 19, ""document.getElementById"": 9, ""document.querySelector"": 2, ""window.open"": 1}","{""addEventListener"": 13}"
dkhocjmgocbhcajcgmemfhgckbkllbik_0.0.1.zip,"[""storage"", ""tabs"", ""activeTab""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 3}","{""setTimeout"": 58, ""document.createElement"": 16, ""document.querySelector"": 9, ""setInterval"": 7, ""document.getElementById"": 4, ""new MutationObserver"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 73}"
odjncfighlllolpgppnaeaoibeladdhk_0.1.3.zip,"[""scripting"", ""identity"", ""identity.email"", ""storage"", ""sidePanel"", ""background""]","{""localStorage.setItem"": 12, ""localStorage.getItem"": 10, ""file.name"": 4, ""document.cookie"": 4}","{""fetch"": 549, ""new XMLHttpRequest"": 3}","{""document.createElement"": 177, ""setTimeout"": 173, ""document.querySelector"": 87, ""element.style"": 30, ""element.innerHTML"": 14, ""setInterval"": 11, ""window.open"": 11, ""new MutationObserver"": 9, ""document.getElementById"": 4, ""chrome.tabs.create"": 1}","{""addEventListener"": 194, ""window.alert"": 2, ""window.prompt"": 1}"
ggllfmjcjphkgfndodgblcpfbbembdma_4.2.9.zip,"[""scripting"", ""activeTab"", ""storage""]","{""new Blob"": 8, ""document.cookie"": 6, ""localStorage.setItem"": 5, ""localStorage.getItem"": 4, ""indexedDB.open"": 1}","{""fetch"": 24, ""new XMLHttpRequest"": 5, ""navigator.sendBeacon"": 2}","{""setTimeout"": 79, ""document.createElement"": 47, ""document.getElementById"": 12, ""document.querySelector"": 8, ""setInterval"": 7, ""chrome.tabs.create"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 85}"
haocjmninfaibegopkjlccncileepdia_1.0.1.zip,"[""scripting"", ""activeTab"", ""storage"", ""tabs""]","{""file.name"": 3, ""new Blob"": 3, ""file.size"": 2, ""file.type"": 1}","{""new XMLHttpRequest"": 2}","{""document.createElement"": 12, ""setTimeout"": 8, ""document.getElementById"": 7, ""document.querySelector"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 10}"
olhkpfjimofofnjanmdiafckhlmbnhen_2.0.zip,"[""storage""]",{},"{""fetch"": 5}","{""document.getElementById"": 28, ""document.createElement"": 4, ""document.querySelector"": 1, ""setTimeout"": 1}","{""addEventListener"": 10}"
meobbegfagcoibejpkokfdfhnopbaajg_1.0.1.zip,[],"{""localStorage.getItem"": 5, ""indexedDB.open"": 3, ""localStorage.setItem"": 3, ""document.cookie"": 1}","{""fetch"": 16, ""navigator.sendBeacon"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 26, ""document.createElement"": 10, ""setInterval"": 2, ""document.querySelector"": 1, ""window.open"": 1}","{""addEventListener"": 34, ""window.prompt"": 1}"
bnhclopfacaoikannpchmhdkidfaknlm_0.0.9.zip,"[""storage"", ""notifications""]","{""indexedDB.open"": 4, ""store.put"": 2, ""document.cookie"": 1}","{""fetch"": 4, ""navigator.sendBeacon"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 23, ""setInterval"": 1, ""chrome.tabs.create"": 1, ""chrome.notifications.create"": 1, ""document.querySelector"": 1}","{""addEventListener"": 29, ""chrome.notifications.onClicked.addListener"": 1}"
lmdfmjdeblfeofncbnkfjookebkfmgin_1.0.1.zip,"[""cookies""]",{},"{""fetch"": 8}","{""setTimeout"": 7, ""document.createElement"": 5, ""chrome.tabs.create"": 2, ""document.querySelector"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 6}"
afilcbenbgpmhohilfciepmhdonhdmol_1.0.zip,"[""activeTab"", ""storage""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 12}","{""document.querySelector"": 6, ""document.getElementById"": 4, ""setTimeout"": 4, ""document.createElement"": 2, ""window.open"": 1}","{""addEventListener"": 9}"
igpgefcfkgdgcipafcnokccgijpgelmg_1.0.zip,"[""activeTab"", ""identity"", ""storage""]","{""localStorage.getItem"": 13, ""localStorage.setItem"": 12, ""new Blob"": 10, ""document.cookie"": 6, ""navigator.clipboard.writeText"": 1}","{""fetch"": 59, ""new XMLHttpRequest"": 9, ""new RTCPeerConnection"": 7, ""new WebSocket"": 4, ""navigator.sendBeacon"": 1}","{""setTimeout"": 158, ""document.createElement"": 57, ""setInterval"": 11, ""document.querySelector"": 10, ""new MutationObserver"": 3, ""element.innerHTML"": 1, ""window.open"": 1, ""document.getElementById"": 1}","{""addEventListener"": 263}"
nocfklgnphddgdaengibolefpmombome_2.0.1.zip,"[""storage"", ""tabs""]",{},"{""fetch"": 6, ""new WebSocket"": 3}","{""document.createElement"": 14, ""document.getElementById"": 13, ""setTimeout"": 5, ""setInterval"": 2}","{""addEventListener"": 11, ""document.onmousemove"": 2, ""document.onkeydown"": 1, ""window.prompt"": 1}"
hglamiighhmmdamljkmiobgjbpohjigh_1.13.zip,"[""activeTab"", ""tabs""]",{},"{""fetch"": 3}","{""document.getElementById"": 11, ""document.createElement"": 5, ""document.querySelector"": 1}","{""chrome.tabs.onActivated.addListener"": 1, ""addEventListener"": 1}"
kgpilpibpodfgnmbnhhfbiiplgennplc_1.1.0.zip,"[""downloads"", ""storage"", ""tabs"", ""webRequest"", ""declarativeNetRequest""]","{""navigator.clipboard.readText"": 2, ""navigator.clipboard.writeText"": 2, ""file.name"": 1}","{""fetch"": 19, ""new XMLHttpRequest"": 1}","{""setTimeout"": 92, ""document.createElement"": 38, ""setInterval"": 18, ""new MutationObserver"": 15, ""document.querySelector"": 10, ""chrome.tabs.create"": 2, ""window.open"": 2, ""document.getElementById"": 2}","{""addEventListener"": 80}"
lmnfefgmcoapakmjlecofbdlidglpkhb_0.7.zip,"[""cookies"", ""scripting"", ""storage""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 6}","{""fetch"": 13}","{""document.getElementById"": 55, ""document.querySelector"": 6, ""setInterval"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 6}"
limbfnbadjaoikobmelblpgmlpfnngec_1.2.2.zip,"[""tabs"", ""activeTab"", ""scripting"", ""storage"", ""management""]","{""sessionStorage.setItem"": 1, ""sessionStorage.getItem"": 1}","{""fetch"": 219}","{""document.querySelector"": 93, ""setTimeout"": 32, ""setInterval"": 23, ""document.createElement"": 11, ""document.getElementById"": 2, ""new MutationObserver"": 2}","{""addEventListener"": 18}"
kpjadjgajlgmkefnnihfedmcabapnndj_2.10.4.zip,"[""alarms"", ""storage"", ""unlimitedStorage""]","{""new Blob"": 7, ""navigator.clipboard.writeText"": 2, ""document.querySelector('input[type=\""file\""]')"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""document.cookie"": 1}","{""fetch"": 10}","{""document.querySelector"": 97, ""setTimeout"": 39, ""document.createElement"": 20, ""window.open"": 7, ""document.getElementById"": 6, ""setInterval"": 4, ""new MutationObserver"": 1}","{""addEventListener"": 73}"
lhgjmngaehilhmjhplnkmkficchofcco_1.93.zip,"[""storage""]","{""localStorage.setItem"": 3, ""localStorage.getItem"": 3, ""navigator.clipboard.writeText"": 2}","{""fetch"": 17}","{""document.createElement"": 22, ""document.querySelector"": 15, ""setTimeout"": 12, ""document.getElementById"": 6, ""window.open"": 6, ""setInterval"": 2, ""new MutationObserver"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 33}"
fjojjcobgnidkgdjddcjkhckhppeghgg_1.5.zip,"[""identity"", ""cookies""]","{""localStorage.setItem"": 5, ""document.cookie"": 4, ""new Blob"": 3, ""file.name"": 3, ""localStorage.getItem"": 2, ""file.size"": 2, ""navigator.clipboard.writeText"": 1}","{""fetch"": 119, ""new XMLHttpRequest"": 3}","{""setTimeout"": 64, ""document.getElementById"": 35, ""document.createElement"": 23, ""document.querySelector"": 11, ""chrome.tabs.create"": 7, ""setInterval"": 6, ""element.style"": 4, ""window.open"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 103}"
kpjfeffjdlhdafohanbfpjjbmgjpaohp_0.0.23.zip,"[""identity"", ""storage"", ""unlimitedStorage"", ""alarms"", ""background"", ""tts"", ""idle"", ""notifications""]","{""localStorage.getItem"": 2, ""localStorage.setItem"": 1}","{""fetch"": 12, ""chrome.identity.getAuthToken"": 6}","{""document.getElementById"": 58, ""document.querySelector"": 40, ""setTimeout"": 14, ""element.style"": 13, ""document.createElement"": 11, ""chrome.tabs.create"": 8, ""chrome.notifications.create"": 1, ""setInterval"": 1}","{""addEventListener"": 73, ""chrome.alarms.create"": 3, ""chrome.notifications.onClicked.addListener"": 1, ""chrome.permissions.request"": 1}"
feleeeccahinnllbfhcdnbgloicmmoda_0.1.1.zip,"[""activeTab"", ""tabs"", ""offscreen"", ""storage"", ""contextMenus"", ""identity"", ""declarativeContent"", ""nativeMessaging"", ""runtime""]","{""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""document.cookie"": 2, ""new Blob"": 1}","{""fetch"": 32, ""new XMLHttpRequest"": 4, ""new WebSocket"": 2, ""new RTCPeerConnection"": 2}","{""setTimeout"": 106, ""document.createElement"": 23, ""setInterval"": 5, ""chrome.tabs.create"": 2, ""document.querySelector"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1, ""chrome.windows.create"": 1}","{""addEventListener"": 59, ""chrome.contextMenus.create"": 2, ""window.prompt"": 1}"
ojpoelaiefoblmodlpefckacednkkgmd_0.9.2.zip,[],{},"{""fetch"": 15}","{""document.createElement"": 13, ""setTimeout"": 9, ""document.querySelector"": 6, ""setInterval"": 4, ""document.getElementById"": 2, ""new MutationObserver"": 2}","{""addEventListener"": 15}"
